Escenario 3

Parametros agente
radioAgente	3.0
radioObstaculos	20.0
cantidadAgentes	300.0
cantidadObjetivos	1.0
rangoDeInteraccion	25.0


Parametros del modelo
c3	0.2
zonaVirtual	15.0
parametroObstaculos	1.0
velMax	4.0
MaxPol	180.0
c1	0.01
MaxExt	610.0
c2	0.2

Iteracion	Extension	Polarizacion	Factor colision	Consistencia extension	Consistencia polarizacion	Calidad


360	136.6621	22.2799	0.0000	0.7760	0.8762	0.8261	
361	136.6764	21.5315	0.0000	0.7759	0.8804	0.8282	
362	136.6693	21.5779	0.0000	0.7760	0.8801	0.8280	
363	136.8627	21.0732	0.0000	0.7756	0.8829	0.8293	
364	136.8272	20.7777	0.0000	0.7757	0.8846	0.8301	
365	136.7452	20.4568	0.0000	0.7758	0.8864	0.8311	
366	136.6858	19.4632	0.0000	0.7759	0.8919	0.8339	
367	136.6995	19.3678	0.0000	0.7759	0.8924	0.8342	
368	136.6930	19.1213	0.0000	0.7759	0.8938	0.8348	
369	136.7531	17.9370	0.0000	0.7758	0.9003	0.8381	
370	136.6933	18.0100	0.0000	0.7759	0.8999	0.8379	
371	136.7126	17.4878	0.0000	0.7759	0.9028	0.8394	
372	136.7465	17.5024	0.0000	0.7758	0.9028	0.8393	
373	136.7632	17.2853	0.0000	0.7758	0.9040	0.8399	
374	136.6212	17.0646	0.0000	0.7760	0.9052	0.8406	
375	136.6508	16.2762	0.0000	0.7760	0.9096	0.8428	
376	136.6756	15.7511	0.0000	0.7759	0.9125	0.8442	
377	136.8536	15.1486	0.0000	0.7756	0.9158	0.8457	
378	137.1110	15.3705	0.0000	0.7752	0.9146	0.8449	
379	137.1513	14.7814	0.0000	0.7752	0.9179	0.8465	
380	137.1267	14.5352	0.0000	0.7752	0.9192	0.8472	
381	137.1563	14.4580	0.0000	0.7752	0.9197	0.8474	
382	137.1111	14.2109	0.0000	0.7752	0.9211	0.8481	
383	137.2230	13.6994	0.0000	0.7750	0.9239	0.8495	
384	137.4436	13.7555	0.0000	0.7747	0.9236	0.8491	
385	137.6985	12.9295	0.0000	0.7743	0.9282	0.8512	
